700.0076294,76.51783752
699.0010986,76.21166992
697.9942017,75.94524384
696.9869995,75.69004822
696.0153809,75.54131317
695.0076294,75.53315735
693.9993896,75.49143219
692.9909058,75.36087036
691.9819946,75.18948364
691.0088501,74.88361359
689.9993896,74.44911194
688.989624,73.88683319
688.0155029,73.22405243
687.0050049,72.38885498
685.9943237,71.66717529
684.9831543,70.96879578
684.0078735,70.48252106
682.9960938,70.10664368
681.9840088,70.00125885
681.0078735,70.15720367
679.9951782,70.58521271
678.9821167,71.33662415
678.0050049,72.27326202
676.991394,73.38842773
676.0136108,74.51285553
674.9993286,75.68014526
673.9848022,76.46229553
673.0061035,76.59513092
671.9909058,75.77349854
671.0116577,74.13527679
669.9958496,72.15196991
669.0159302,70.10114288
667.9994507,68.0584259
666.9827881,66.64658356
666.0019531,66.32823944
664.9845581,67.26199341
664.0032349,69.37903595
662.9852295,71.80866241
662.0032349,73.6235733
660.9846191,73.28118134
660.0021362,70.54150391
658.9828491,65.47650909
657.9997559,60.82637787
657.0163574,58.34246445
655.9961548,54.96723557
655.012207,42.65196228
653.9914551,22.80474472
653.006897,8.861359596
651.9854736,3.141417265
651.0003662,1.139443636
650.0148926,0.521648824
648.9925537,0.209421173
648.0065918,0.091868386
646.9837036,0.060632035
645.9970703,0.063601591
645.0102539,0.045038428
643.9865112,0.033165831
642.9989624,0.034903776
642.0112305,0.02392876
640.9865723,0.022587063
639.99823,0.010983073
639.0096436,0.049256045
637.9841309,0.049352519
636.994873,0.048116237
636.0054932,0.009909953
635.015686,0.031432498
633.9890137,0.003733981
632.9987183,0.033604771
632.0081177,0.021903938
631.0172729,0.028448464
629.9894409,0.017994912
628.9979858,0.014123316
628.0062866,0.03079504
627.0142822,0.009607854
625.9852905,0.016262036
624.9927979,0.015462125
623.999939,0.029413547
623.0068359,0.010152457
622.0134888,0.032699727
620.9830322,0.006452319
619.9891357,0.005066586
618.9949341,0.049561635
618.0004883,0.053595349
617.0057373,0.039934427
616.0107422,0.027136115
615.0154419,0.032672081
613.9830322,0.043915287
612.9872437,0.04424122
611.9911499,0.013999644
610.9946899,0.02497668
609.9981689,0.010294111
609.0012207,0.030219186
608.0040894,0.008866589
607.0066528,0.01696285
606.0089722,0.02220742
605.0109863,0.026018728
604.0127563,0.009316396
603.0142212,0.027084846
602.0154419,0.019052316
601.0164795,0.030015554
600.0171509,0.015323672
